id,category_name,listing_type_id,price,sale_price_promotion,shipping_free,installments_quantity,installments_rate,seller_address_state,initial_quantity,DuracionOferta_dias,EdadProducto_dias,Proporcion_vendida
MLM2015075271,Construcción,gold_special,205.0,custom,false,24,45.03,Estado De México,5290,30.999988425925924,224.23416452546297,0.9054820415879017
MLM2996743426,Construcción,gold_special,119.4,campaign,false,24,45.03,Estado De México,5357,30.0,157.4256228587963,0.9066641777114056
MLM3352762452,Construcción,gold_pro,137.27,campaign,false,3,0.0,Estado De México,11,30.0,4.390611840277778,0.9090909090909091
MLM3005023600,Construcción,gold_special,38.5,marketplace_campaign,false,0,0.0,Distrito Federal,2787,21.497349537037035,153.40482424768518,0.9102978112665949
MLM2562715040,Construcción,gold_pro,2590.0,campaign,true,15,0.0,Veracruz,640,30.0,355.08095850694446,0.84375
MLM2562715040,Construcción,gold_pro,2590.0,campaign,true,15,0.0,Veracruz,640,30.0,355.08095850694446,0.84375
MLM2058578589,Construcción,gold_special,129.35,campaign,false,24,45.03,Estado De México,410,30.0,134.3591066550926,0.3902439024390244
MLM2356733910,Construcción,gold_pro,75.05,custom,false,0,0.0,Jalisco,16355,30.999988425925924,415.0986552662037,0.9694283093855091
MLM2358139062,Construcción,gold_special,77.0,marketplace_campaign,false,0,0.0,Yucatán,117,29.952754629629627,414.6551251736111,0.9914529914529915
MLM3156356224,Construcción,gold_special,1767.53,custom,true,24,45.03,Estado De México,669,30.999988425925924,82.97616684027777,0.6263079222720478
MLM3156356224,Construcción,gold_special,1767.53,custom,true,24,45.03,Estado De México,669,30.999988425925924,82.97616684027777,0.6263079222720478
MLM1891883591,Construcción,gold_special,135.0,custom,false,24,45.03,Estado De México,2468,28.999988425925924,490.27167609953705,0.9594813614262561
MLM2019816317,Construcción,gold_pro,568.65,marketplace_campaign,true,3,0.0,Jalisco,3967,29.952754629629627,210.9662825810185,0.96218805142425
MLM3326070016,Construcción,gold_special,194.19,custom,false,24,45.03,Estado De México,128,30.999988425925924,20.517053391203703,0.609375
MLM2293016948,Construcción,gold_special,749.0,lightning,true,24,45.03,Distrito Federal,4438,0.3333333333333333,441.6774052662037,0.8873366381252816
MLM2061452745,Construcción,gold_special,198.55,campaign,false,24,45.03,Estado De México,1282,30.0,127.45175711805555,0.609984399375975
MLM3166860798,Construcción,gold_special,405.0,custom,true,24,45.03,Estado De México,1009,30.999988425925924,78.21947775462962,0.8513379583746283
MLM3166860798,Construcción,gold_special,405.0,custom,true,24,45.03,Estado De México,1009,30.999988425925924,78.21947775462962,0.8513379583746283
MLM3052339198,Construcción,gold_special,195.79,campaign,false,24,45.03,Estado De México,1929,30.0,127.9717339699074,0.8703991705546915
MLM1931526829,Construcción,gold_pro,1059.0,custom,true,3,0.0,Jalisco,5031,30.999988425925924,397.12261359953703,0.9006161796859471
MLM1931526829,Construcción,gold_pro,1059.0,custom,true,3,0.0,Jalisco,5031,30.999988425925924,397.12261359953703,0.9006161796859471
MLM2052695173,Construcción,gold_special,109.0,custom,false,24,45.03,Jalisco,254,29.999988425925924,146.18921082175925,0.9960629921259843
MLM3051364506,Construcción,gold_special,294.41,custom,false,24,45.03,Estado De México,845,30.999988425925924,128.46042609953705,0.9408284023668639
MLM1998567799,Construcción,gold_special,265.0,marketplace_campaign,false,24,45.03,Estado De México,4322,24.99861111111111,260.3771969328704,0.8843128181397502
MLM2129077436,Construcción,gold_special,80.1,campaign,false,0,0.0,Estado De México,17610,30.0,499.3607501736111,0.9716070414537195
MLM1595915321,Construcción,gold_pro,1305.0,custom,true,6,0.0,Estado De México,1592,30.999988425925924,674.7454955439815,0.9371859296482412
MLM1595915321,Construcción,gold_pro,1305.0,custom,true,6,0.0,Estado De México,1592,30.999988425925924,674.7454955439815,0.9371859296482412
MLM1915106755,Construcción,gold_special,171.39,campaign,false,24,45.03,Yucatán,3270,30.0,432.3352872106481,0.9847094801223242
MLM2054514609,Construcción,gold_special,190.0,campaign,false,24,45.03,Estado De México,532,30.0,142.21064600694444,0.8120300751879699
MLM895061345,Construcción,gold_special,60.03,campaign,false,0,0.0,Guanajuato,8260,30.0,1269.3219423032408,0.9998789346246973
MLM2918968008,Construcción,gold_special,419.4,campaign,true,24,45.03,Distrito Federal,1549,30.0,190.9654839699074,0.9031633311814073
MLM3088743704,Construcción,gold_special,157.73,marketplace_campaign,false,24,45.03,Distrito Federal,504,25.11548611111111,111.91054184027777,0.998015873015873
MLM2706137800,Construcción,gold_special,185.0,marketplace_campaign,false,24,45.03,Jalisco,311,29.993055555555554,290.5831228587963,0.6784565916398714
MLM3105017830,Construcción,gold_special,121.26,custom,false,24,45.03,Sonora,803,6.999988425925926,104.32061128472222,0.75093399750934
MLM3142801084,Construcción,gold_special,114.73,campaign,false,24,45.03,Coahuila,79,30.0,88.33368998842593,0.9873417721518988
MLM3320059414,Construcción,gold_special,798.7,campaign,true,24,45.03,Tamaulipas,1001,30.0,23.133059293981482,0.5004995004995005
MLM2120762551,Construcción,gold_pro,217.54,custom,false,3,0.0,Estado De México,86,16.999988425925924,27.969625462962963,0.9883720930232558
MLM3219034992,Construcción,gold_special,256.5,campaign,false,24,45.03,Sonora,4,30.0,60.904787523148144,0.75
MLM3289556566,Construcción,gold_special,1653.3,custom,true,24,45.03,Estado De México,269,30.999988425925924,37.61483582175926,0.6282527881040892
MLM3289556566,Construcción,gold_special,1653.3,custom,true,24,45.03,Estado De México,269,30.999988425925924,37.61483582175926,0.6282527881040892
MLM2101195083,Construcción,gold_pro,925.0,campaign,true,3,0.0,Estado De México,47,30.0,57.9438040162037,0.9787234042553191
MLM2841779572,Construcción,gold_special,581.0,deal_of_the_day,true,24,45.03,Estado De México,1318,0.9999884259259259,229.49997471064813,0.8861911987860395
MLM3313900436,Construcción,gold_special,149.25,marketplace_campaign,false,24,45.03,Estado De México,346,29.952754629629627,26.95898630787037,0.5664739884393064
MLM3346013970,Construcción,gold_special,212.05,campaign,false,24,45.03,Estado De México,17,30.0,8.5345190625,0.9411764705882353
MLM2022617643,Construcción,gold_special,169.15,campaign,false,24,45.03,Michoacán,1328,30.0,203.95138674768518,0.9246987951807228
MLM1883758479,Construcción,gold_special,208.6,custom,false,24,45.03,Estado De México,5397,30.999988425925924,505.6932964699074,0.9814711876968686
MLM2247836132,Construcción,gold_special,835.05,campaign,true,24,45.03,Tamaulipas,32044,30.0,464.90965063657404,0.843964548745475
MLM1481264733,Construcción,gold_special,388.55,campaign,true,24,45.03,Distrito Federal,3913,30.0,758.0784700810185,0.9616662407360081
MLM1457703769,Construcción,gold_pro,5348.03,marketplace_campaign,true,15,0.0,Veracruz,1543,22.999988425925924,792.2716182291666,0.9993519118600129
MLM1457703769,Construcción,gold_pro,5348.03,marketplace_campaign,true,15,0.0,Veracruz,1543,22.999988425925924,792.2716182291666,0.9993519118600129
MLM1650269974,Construcción,gold_pro,47.4,campaign,false,0,0.0,Tamaulipas,11594,30.0,656.337127488426,0.9784371226496463
MLM2018992333,Construcción,gold_special,237.5,campaign,false,24,45.03,Jalisco,515,30.0,213.5570464699074,0.9980582524271845
MLM2958348384,Construcción,gold_pro,75.24,custom,false,0,0.0,Jalisco,3006,30.999988425925924,174.94659508101853,0.916833000665336
MLM3343374426,Construcción,gold_pro,672.0,marketplace_campaign,true,3,0.0,Estado De México,98,29.584560185185182,9.553691412037036,0.4897959183673469
MLM1644141304,Construcción,gold_special,459.0,marketplace_campaign,true,24,45.03,Estado De México,12382,28.999988425925924,659.3790719328704,0.9838475205944113
MLM2035839429,Construcción,gold_special,1994.02,campaign,true,24,45.03,Jalisco,2626,30.0,180.1462825810185,0.8095963442498096
MLM2035839429,Construcción,gold_special,1994.02,campaign,true,24,45.03,Jalisco,2626,30.0,180.1462825810185,0.8095963442498096
MLM2110027063,Construcción,gold_special,119.99,custom,false,24,45.03,Estado De México,1055,27.999988425925924,43.53410665509259,0.8104265402843602
MLM1975241795,Construcción,gold_special,117.0,campaign,false,24,45.03,Estado De México,1863,30.0,309.29705804398145,0.9731615673644659
MLM3278463540,Construcción,gold_special,147.68,campaign,false,24,45.03,Estado De México,178,30.0,43.97933012731482,0.43820224719101125
MLM3215629808,Construcción,gold_special,299.8,campaign,false,24,45.03,Estado De México,647,30.0,62.301061886574075,0.9227202472952086
MLM3019287492,Construcción,gold_special,299.0,campaign,true,24,45.03,Estado De México,1928,30.0,145.94331961805554,0.8703319502074689
MLM2966304238,Construcción,gold_special,597.55,campaign,true,24,45.03,Distrito Federal,166,30.0,171.45176869212963,0.9939759036144579
MLM1991748905,Construcción,gold_special,203.81,custom,false,24,45.03,Michoacán,1874,5.999988425925926,274.24121313657406,0.7331910352187834
MLM2020067123,Construcción,gold_pro,561.12,campaign,true,3,0.0,Estado De México,964,30.0,210.17974322916666,0.8443983402489627
MLM2920052480,Construcción,gold_pro,354.29,campaign,true,3,0.0,Distrito Federal,1481,30.0,190.7549168402778,0.9324780553679946
MLM1945070271,Construcción,gold_special,731.86,campaign,true,24,45.03,Estado De México,960,30.0,373.3749978587963,0.9479166666666666
MLM1959366725,Construcción,gold_special,208.05,campaign,false,24,45.03,Estado De México,1217,30.0,343.39770619212965,0.8356614626129828
MLM2098773167,Construcción,gold_special,160.32,campaign,false,24,45.03,Estado De México,2035,30.0,62.193094340277774,0.7542997542997543
MLM3105019760,Construcción,gold_special,137.75,campaign,false,24,45.03,Michoacán,75,30.0,104.30113211805555,0.9866666666666667
MLM2397936708,Construcción,gold_special,1091.35,campaign,true,24,45.03,Estado De México,3590,30.0,402.8674862847222,0.9303621169916435
MLM2087535513,Construcción,gold_special,283.1,campaign,false,24,45.03,Estado De México,377,30.0,78.74217378472223,0.8673740053050398
MLM1919314213,Construcción,gold_special,339.0,deal_of_the_day,true,24,45.03,Estado De México,2384,0.9999884259259259,423.40455804398147,0.790268456375839
MLM741796666,Construcción,gold_pro,434.72,campaign,true,3,0.0,Guanajuato,16273,30.0,1745.0708543402777,0.984637128986665
MLM2131746903,Construcción,gold_special,123.74,campaign,false,24,45.03,Estado De México,287,30.0,12.586595081018519,0.6515679442508711
MLM2048655241,Construcción,gold_special,180.5,campaign,false,24,45.03,Michoacán,491,30.0,154.21719693287037,0.4908350305498982
MLM2098309850,Construcción,gold_special,145.49,campaign,false,24,45.03,Estado De México,3048,30.0,505.7224515625,0.8359580052493438
MLM2110432319,Construcción,gold_pro,169.94,custom,false,3,0.0,Estado De México,653,30.999988425925924,42.97302158564815,0.6171516079632465
MLM1460885081,Construcción,gold_special,1101.05,campaign,true,24,45.03,Distrito Federal,1115,30.0,788.098088136574,0.9551569506726457
MLM2087286319,Construcción,gold_special,199.0,custom,false,24,45.03,Estado De México,279,30.999988425925924,79.22132887731482,0.8207885304659498
MLM2897850194,Construcción,gold_special,374.25,campaign,true,24,45.03,Guanajuato,726,30.0,200.35256730324073,0.6556473829201102
MLM2134281173,Construcción,gold_special,98.26,campaign,false,0,0.0,Distrito Federal,101,30.0,9.015165439814815,0.504950495049505
MLM2708670214,Construcción,gold_special,71.28,custom,false,0,0.0,Tamaulipas,54,30.999988425925924,289.12974322916665,0.9814814814814815
MLM2941878902,Construcción,gold_pro,104.5,marketplace_campaign,false,3,0.0,Distrito Federal,128,29.952754629629627,181.36366684027777,0.9921875
MLM3304345940,Construcción,gold_special,139.62,custom,false,24,45.03,Estado De México,996,20.999988425925924,31.028154050925924,0.748995983935743
MLM2739020274,Construcción,gold_special,73.08,campaign,false,0,0.0,Estado De México,2478,30.0,280.2151830439815,0.9394673123486683
MLM2040672779,Construcción,gold_special,129.72,campaign,false,24,45.03,Estado De México,556,30.0,170.96076174768518,0.8201438848920863
MLM1984372077,Construcción,gold_special,132.3,marketplace_campaign,false,24,45.03,Michoacán,269,29.952754629629627,290.58094693287035,0.9962825278810409
MLM2112392055,Construcción,gold_special,179.0,custom,false,24,45.03,Estado De México,263,30.999988425925924,40.303737256944444,0.23954372623574144
MLM1984362275,Construcción,gold_special,265.0,marketplace_campaign,false,24,45.03,Estado De México,5572,24.99861111111111,290.5859700810185,0.9102656137832017
MLM2049743135,Construcción,gold_special,102.6,marketplace_campaign,false,24,45.03,Estado De México,86,29.952754629629627,152.30631730324075,0.9883720930232558
MLM1834042275,Construcción,gold_special,229.0,custom,false,24,45.03,Estado De México,4728,30.999988425925924,568.4513173032408,0.8942470389170897
MLM2894425860,Construcción,gold_special,798.06,campaign,true,24,45.03,Guanajuato,780,30.0,201.90939600694443,0.6794871794871795
MLM2057680403,Construcción,gold_pro,155.64,campaign,false,3,0.0,Estado De México,1015,30.0,135.77868998842592,0.9014778325123153
MLM2333580412,Construcción,gold_pro,655.0,custom,true,3,0.0,Jalisco,2467,29.999988425925924,425.4466876736111,0.9797324685853263
MLM1439632407,Construcción,gold_special,176.35,custom,false,24,45.03,Estado De México,5656,30.999988425925924,819.8034006365741,0.9911598302687411
MLM1859965763,Construcción,gold_pro,1471.55,campaign,true,6,0.0,Guanajuato,474,30.0,547.0864214699074,0.9978902953586498
MLM2043334767,Construcción,gold_special,121.6,marketplace_campaign,false,24,45.03,Michoacán,355,29.952754629629627,166.49881730324074,0.9971830985915493
MLM3342767716,Construcción,gold_pro,176.7,campaign,false,3,0.0,Jalisco,110,30.0,9.774243761574073,0.5454545454545454
MLM2090292131,Construcción,gold_special,490.82,campaign,true,24,45.03,Estado De México,206,30.0,75.32431498842593,0.7572815533980582
MLM2019583731,Construcción,gold_pro,139.0,campaign,false,3,0.0,Estado De México,219,30.0,211.24684971064815,0.9954337899543378
MLM2031481863,Construcción,gold_special,461.0,marketplace_campaign,true,24,45.03,Jalisco,1479,29.993055555555554,187.9120580439815,0.9661933739012847
MLM2338541896,Construcción,gold_special,339.0,deal_of_the_day,true,24,45.03,Estado De México,2433,0.9999884259259259,423.4042339699074,0.7944923962186601
MLM3053892516,Construcción,gold_special,277.14,campaign,false,24,45.03,Michoacán,628,30.0,127.37965063657407,0.8407643312101911
MLM2096451665,Construcción,gold_special,541.0,deal_of_the_day,true,24,45.03,Estado De México,199,0.9999884259259259,65.45279184027778,0.49748743718592964
MLM2049810379,Construcción,gold_pro,632.7,campaign,true,3,0.0,Guanajuato,100,30.0,152.27086591435184,0.99
MLM2134619005,Construcción,gold_pro,131.67,campaign,false,3,0.0,Guanajuato,210,30.0,8.619200752314814,0.047619047619047616
MLM2812065372,Construcción,gold_special,55.46,campaign,false,0,0.0,Sonora,227,30.0,242.25716221064815,0.9955947136563876
MLM2048667167,Construcción,gold_special,379.05,custom,true,24,45.03,Jalisco,299,27.999988425925924,154.22085434027778,0.9966555183946488
MLM1841760869,Construcción,gold_pro,2950.0,custom,true,15,0.0,Estado De México,289,28.999988425925924,565.4575904513889,0.9965397923875432
MLM2054972255,Construcción,gold_special,434.28,campaign,true,24,45.03,Distrito Federal,101,30.0,141.12936128472222,0.9900990099009901
MLM2977932890,Construcción,gold_special,294.3,custom,false,24,45.03,Estado De México,505,21.999988425925924,167.63042609953703,0.998019801980198
MLM2115738553,Construcción,gold_special,129.35,custom,false,24,45.03,Estado De México,938,30.999988425925924,34.99992003472222,0.7334754797441365
MLM2098717529,Construcción,gold_special,383.57,custom,true,24,45.03,Estado De México,681,30.999988425925924,62.224025636574076,0.7797356828193832
MLM1857527435,Construcción,gold_special,759.05,custom,true,24,45.03,Jalisco,198,30.999988425925924,552.1507733217593,0.9949494949494949
MLM3192645528,Construcción,gold_special,1229.91,campaign,true,24,45.03,Estado De México,95,30.0,69.97532193287037,0.9894736842105263
MLM3232193632,Construcción,gold_special,399.0,custom,true,24,45.03,Estado De México,196,21.999988425925924,56.969908043981484,0.7448979591836735
MLM2754590328,Construcción,gold_pro,36.4,campaign,false,0,0.0,San Luis Potosí,39,30.0,271.6440140625,0.9743589743589743
MLM3098291390,Construcción,gold_special,162.32,campaign,false,24,45.03,Estado De México,263,30.0,107.00461591435185,0.9961977186311787
MLM1439294487,Construcción,gold_pro,159.32,custom,false,3,0.0,Estado De México,21877,30.999988425925924,819.8034006365741,0.9771449467477259
MLM1928773643,Construcción,gold_pro,139.65,marketplace_campaign,false,3,0.0,Estado De México,465,29.952754629629627,401.87785665509256,0.8924731182795699
MLM1981945571,Construcción,gold_special,217.55,custom,false,24,45.03,Guanajuato,454,30.999988425925924,295.30367841435185,0.8898678414096917
MLM1855274231,Construcción,gold_special,96.0,custom,false,0,0.0,Estado De México,2461,30.999988425925924,555.7711089699073,0.8984152783421373
MLM3068245542,Construcción,gold_special,849.0,custom,true,24,45.03,Distrito Federal,662,30.999988425925924,121.30065758101851,0.9984894259818731
MLM3068245542,Construcción,gold_special,849.0,custom,true,24,45.03,Distrito Federal,662,30.999988425925924,121.30065758101851,0.9984894259818731
MLM3129901618,Construcción,gold_special,90.3,campaign,false,0,0.0,Estado De México,9,30.0,93.40323859953703,0.8888888888888888
MLM3346792320,Construcción,gold_pro,369.55,marketplace_campaign,true,3,0.0,Jalisco,16,29.952754629629627,8.151957708333333,0.9375
MLM1439287957,Construcción,gold_special,169.94,custom,false,24,45.03,Estado De México,6975,30.999988425925924,819.8034006365741,0.96415770609319
MLM1942985179,Construcción,gold_special,1528.0,deal_of_the_day,true,24,45.03,Jalisco,1883,0.9999884259259259,378.1411436921296,0.7344662772172066
MLM3009006976,Construcción,gold_special,199.0,custom,false,24,45.03,Jalisco,230,29.999988425925924,151.1871390625,0.9956521739130435
MLM2246392118,Construcción,gold_special,205.0,marketplace_campaign,false,24,45.03,Yucatán,745,10.0,467.30117841435185,0.9986577181208054
MLM2068639695,Construcción,gold_special,1629.36,campaign,true,24,45.03,Jalisco,466,30.0,113.22950017361111,0.5708154506437768
MLM3104923986,Construcción,gold_special,2713.08,campaign,true,24,45.03,Estado De México,78,30.0,104.23631730324074,0.9871794871794872
MLM2023654365,Construcción,gold_special,138.58,campaign,false,24,45.03,Michoacán,1037,30.0,202.35774091435184,0.9035679845708775
MLM1439132086,Construcción,gold_pro,169.94,custom,false,3,0.0,Estado De México,17198,30.999988425925924,819.8034006365741,0.9854634259797651
MLM3332941900,Construcción,gold_special,111.8,campaign,false,24,45.03,Estado De México,257,30.0,15.796186979166666,0.4163424124513619
MLM2706074938,Construcción,gold_special,609.0,marketplace_campaign,true,24,45.03,Estado De México,2818,20.999988425925924,290.58208119212964,0.9467707594038325
MLM2120517103,Construcción,gold_special,133.4,campaign,false,24,45.03,Guanajuato,80,30.0,28.32462523148148,0.375
MLM2017875191,Construcción,gold_special,114.0,campaign,false,24,45.03,Jalisco,538,30.0,217.17138674768518,0.9981412639405205
MLM3249084766,Construcción,gold_special,624.0,custom,true,24,45.03,Estado De México,322,21.999988425925924,51.933384502314816,0.6894409937888198
MLM1812422676,Construcción,gold_special,62.37,custom,false,0,0.0,Guanajuato,1092,30.999988425925924,580.1322548032407,0.9542124542124543
MLM2292175108,Construcción,gold_pro,589.0,campaign,true,3,0.0,Guanajuato,222,30.0,441.8801714699074,0.9954954954954955
MLM1597660445,Construcción,gold_pro,1516.41,custom,true,6,0.0,Jalisco,770,30.999988425925924,674.3100094328704,0.8701298701298701
MLM1597660445,Construcción,gold_pro,1516.41,custom,true,6,0.0,Jalisco,770,30.999988425925924,674.3100094328704,0.8701298701298701
MLM1315936096,Construcción,gold_pro,836.61,campaign,true,3,0.0,Guanajuato,7805,30.0,1082.3489677662037,0.9679692504804612
MLM1964935941,Construcción,gold_special,86.13,custom,false,0,0.0,Guanajuato,3032,30.999988425925924,330.3118844328704,0.9175461741424802
MLM2248711772,Construcción,gold_special,169.86,campaign,false,24,45.03,Estado De México,514,30.0,464.4745464699074,0.9980544747081712
MLM2258999148,Construcción,gold_special,74.1,campaign,false,0,0.0,Sonora,67,30.0,457.26958119212964,0.9850746268656716
MLM1975057577,Construcción,gold_special,988.0,campaign,true,24,45.03,Jalisco,158,30.0,309.6665603587963,0.9936708860759493
MLM2875103264,Construcción,gold_pro,644.49,campaign,true,3,0.0,Estado De México,924,30.0,212.13724322916667,0.8376623376623377
MLM1947998927,Construcción,gold_special,804.3,campaign,true,24,45.03,Distrito Federal,564,30.0,367.66345850694444,0.9113475177304965
MLM1947998927,Construcción,gold_special,804.3,campaign,true,24,45.03,Distrito Federal,564,30.0,367.66345850694444,0.9113475177304965
MLM714709677,Construcción,gold_pro,1290.8,campaign,true,6,0.0,Guanajuato,8369,30.0,1834.1011552662037,0.9820767116740351
MLM2036759513,Construcción,gold_special,199.23,campaign,false,24,45.03,Michoacán,789,30.0,177.8694538773148,0.9366286438529785
MLM2753756480,Construcción,gold_special,159.2,campaign,false,24,45.03,Nuevo León,268,30.0,271.98607424768517,0.996268656716418
MLM2684802466,Construcción,gold_special,118.75,custom,false,24,45.03,Estado De México,143,25.999988425925924,298.423551099537,0.993006993006993
MLM2139863301,Construcción,gold_special,403.2,campaign,true,24,45.03,Estado De México,157,30.0,1.7518506018518518,0.044585987261146494
MLM2017341359,Construcción,gold_special,63.65,campaign,false,0,0.0,Estado De México,728,30.0,218.30551869212962,0.9986263736263736
MLM1920733665,Construcción,gold_special,74.26,custom,false,0,0.0,Sonora,323,6.999988425925926,420.22609739583334,0.9969040247678018
MLM3292372226,Construcción,gold_pro,139.5,campaign,false,3,0.0,Estado De México,52,30.0,36.63116597222222,0.9807692307692307
MLM1852947779,Construcción,gold_special,274.45,campaign,false,24,45.03,Estado De México,4717,30.0,560.2224284143518,0.947000211999152
MLM861783070,Construcción,gold_pro,1051.65,campaign,true,3,0.0,Estado De México,513,30.0,1338.3457501736111,0.9980506822612085
MLM1810782214,Construcción,gold_special,1280.0,campaign,true,24,45.03,Colima,316,30.0,580.9117571180556,0.8417721518987342
MLM1965810313,Construcción,gold_pro,995.4,custom,true,3,0.0,Guanajuato,666,30.999988425925924,328.46061128472223,0.9984984984984985
MLM2046842521,Construcción,gold_special,179.91,marketplace_campaign,false,24,45.03,Yucatán,41,29.952754629629627,158.40009045138888,0.975609756097561
MLM2444510498,Construcción,gold_special,132.0,marketplace_campaign,false,24,45.03,Jalisco,625,29.993055555555554,384.19014832175924,0.9984
MLM3014258010,Construcción,gold_pro,229.76,campaign,false,3,0.0,Estado De México,1211,30.0,148.78868998842592,0.5871180842279108
MLM1986354903,Construcción,gold_special,236.5,campaign,false,24,45.03,Michoacán,758,30.0,286.83732424768516,0.9340369393139841
MLM2072774499,Construcción,gold_special,274.16,campaign,false,24,45.03,Jalisco,52,30.0,106.09436128472223,0.9807692307692307
MLM2003076503,Construcción,gold_special,734.3,campaign,true,24,45.03,Jalisco,166,30.0,249.79287980324074,0.9939759036144579
MLM1921567437,Construcción,gold_special,106.5,custom,false,24,45.03,Estado De México,1419,30.999988425925924,418.71962748842594,0.9992952783650458
MLM2225414026,Construcción,gold_special,568.1,campaign,true,24,45.03,Sonora,184,30.0,475.4258543402778,0.9945652173913043
MLM2641865080,Construcción,gold_special,705.41,campaign,true,24,45.03,Estado De México,2580,30.0,317.9883890625,0.9612403100775194
MLM2641865080,Construcción,gold_special,705.41,campaign,true,24,45.03,Estado De México,2580,30.0,317.9883890625,0.9612403100775194
MLM2056009217,Construcción,gold_special,1528.55,campaign,true,24,45.03,Veracruz,400,30.0,139.34225480324073,0.9975
MLM2839468472,Construcción,gold_special,833.0,marketplace_campaign,true,24,45.03,Estado De México,548,0.9999884259259259,230.2799052662037,0.7262773722627737
MLM1398015207,Construcción,gold_pro,218.84,campaign,false,3,0.0,Estado De México,1195,30.0,897.7102293402778,0.9581589958158996
MLM1892991859,Construcción,gold_pro,379.97,campaign,true,3,0.0,Estado De México,1822,30.0,487.8590372106481,0.9176728869374314
MLM1834041960,Construcción,gold_special,249.0,campaign,false,24,45.03,Estado De México,6001,30.0,568.4565372106481,0.9166805532411265
MLM2800309002,Construcción,gold_special,167.73,custom,false,24,45.03,Estado De México,717,25.999988425925924,247.31260202546295,0.7210599721059973
MLM3242150486,Construcción,gold_special,821.64,campaign,true,24,45.03,Estado De México,10,30.0,54.75730876157407,0.9
MLM2338541858,Construcción,gold_special,499.0,campaign,true,24,45.03,Estado De México,2580,30.0,423.4054839699074,0.8062015503875969
MLM2800192032,Construcción,gold_special,178.56,campaign,false,24,45.03,Estado De México,613,30.0,247.31268304398148,0.9184339314845025
MLM2002376981,Construcción,gold_special,114.3,marketplace_campaign,false,24,45.03,Estado De México,815,29.952754629629627,251.3087015625,0.8159509202453987
MLM2878377734,Construcción,gold_pro,1083.0,campaign,true,3,0.0,Guanajuato,88,30.0,209.29808813657408,0.9886363636363636
MLM3072695866,Construcción,gold_special,274.55,campaign,false,24,45.03,Jalisco,21,30.0,119.45110896990741,0.9523809523809523
MLM2076915840,Construcción,gold_special,3759.0,marketplace_campaign,true,24,45.03,Estado De México,3840,26.999988425925924,511.44622471064815,0.8697916666666666
MLM2076915840,Construcción,gold_special,3759.0,marketplace_campaign,true,24,45.03,Estado De México,3840,26.999988425925924,511.44622471064815,0.8697916666666666
MLM2936550722,Construcción,gold_special,447.36,campaign,true,24,45.03,Distrito Federal,194,30.0,183.71402563657406,0.9948453608247423
MLM2068140677,Construcción,gold_pro,2005.19,campaign,true,15,0.0,Veracruz,164,30.0,114.04140989583333,0.9939024390243902
MLM2572398352,Construcción,gold_pro,1594.1,campaign,true,6,0.0,Jalisco,900,30.0,350.9258890625,0.7222222222222222
MLM777975730,Construcción,gold_special,2375.41,custom,true,24,45.03,Distrito Federal,5374,6.999988425925926,1575.176664525463,0.9998139188686267
MLM2997848954,Construcción,gold_special,599.0,custom,true,24,45.03,Estado De México,895,30.999988425925924,156.73497471064815,0.888268156424581
MLM1597647632,Construcción,gold_special,2321.53,campaign,true,24,45.03,Jalisco,2160,30.0,674.3112247106482,0.999537037037037
MLM1597647632,Construcción,gold_special,2321.53,campaign,true,24,45.03,Jalisco,2160,30.0,674.3112247106482,0.999537037037037
MLM2996743978,Construcción,gold_special,98.8,campaign,false,0,0.0,Michoacán,57,30.0,157.4219654513889,0.9824561403508771
MLM2008406005,Construcción,gold_special,52.44,campaign,false,0,0.0,Jalisco,188,30.0,238.26378258101852,0.9946808510638298
MLM1593154164,Construcción,gold_pro,779.26,campaign,true,3,0.0,Yucatán,3724,30.0,676.2442802662036,0.8657357679914071
MLM2693264648,Construcción,gold_special,81.81,custom,false,0,0.0,Estado De México,593,24.999988425925924,295.2535742476852,0.9983136593591906
MLM1477455512,Construcción,gold_special,388.55,campaign,true,24,45.03,Distrito Federal,5262,30.0,764.307926099537,0.9619916381603952
MLM2951596590,Construcción,gold_pro,1024.04,campaign,true,3,0.0,Estado De México,376,30.0,177.3664677662037,0.8670212765957447
MLM2016814755,Construcción,gold_special,654.5,campaign,true,24,45.03,Estado De México,480,30.0,220.21400248842593,0.9979166666666667
MLM1920266055,Construcción,gold_pro,189.0,campaign,false,3,0.0,Estado De México,854,30.0,421.11114369212964,0.9988290398126464
MLM2131870885,Construcción,gold_special,2029.3,marketplace_campaign,true,24,45.03,Jalisco,65,29.666666666666664,12.35401755787037,0.23076923076923078
MLM2131870885,Construcción,gold_special,2029.3,marketplace_campaign,true,24,45.03,Jalisco,65,29.666666666666664,12.35401755787037,0.23076923076923078
MLM2075039791,Construcción,gold_special,167.16,custom,false,24,45.03,Estado De México,766,30.999988425925924,101.55868998842593,0.8694516971279374
MLM1927395719,Construcción,gold_special,199.5,campaign,false,24,45.03,Jalisco,1064,30.0,405.3839446180555,0.9990601503759399
MLM2081072847,Construcción,gold_special,899.99,deal_of_the_day,true,24,45.03,Tamaulipas,10000,0.9999884259259259,90.28760737268519,0.5
MLM1839310371,Construcción,gold_special,199.66,custom,false,24,45.03,Estado De México,7698,30.999988425925924,566.5304608217592,0.9350480644323201
MLM1886721410,Construcción,gold_special,438.13,campaign,true,24,45.03,Guanajuato,1997,30.0,552.1154145254629,0.8748122183274912
